Debit horaire;Heure;Etat trafic;Taux d'occupation
215.0;20;Fluide;6.31945
213.0;20;Inconnu;0.0
216.0;20;Inconnu;0.0
273.0;20;Fluide;3.03944
193.0;20;Fluide;2.95444
523.0;20;Fluide;5.74333
231.0;20;Fluide;3.27278
204.0;20;Fluide;1.73556
439.0;20;Fluide;5.78056
2137.0;20;Fluide;7.5
1826.0;20;Fluide;11.15
740.0;20;Fluide;8.42445
0.0;20;Fluide;8.99111
328.0;20;Inconnu;0.0
87.0;20;Inconnu;0.0
375.0;20;Fluide;3.18167
0.0;20;Fluide;2.70222
375.0;20;Inconnu;0.0
568.0;20;Inconnu;0.0
44.0;20;Inconnu;0.0
222.0;20;Fluide;3.37945
846.0;20;Fluide;8.22611
630.0;20;Fluide;7.15111
183.0;20;Inconnu;0.0
265.0;20;Fluide;4.115
0.0;20;Fluide;1.44278
15.0;20;Fluide;0.25
0.0;20;Fluide;4.85
1813.0;20;Fluide;9.4
0.0;20;Fluide;8.58667
0.0;20;Fluide;6.03555
315.0;20;Fluide;1.37944
194.0;20;Fluide;14.31278
0.0;20;Fluide;4.30722
0.0;20;Fluide;2.32278
981.0;20;Fluide;0.10278
227.0;20;Fluide;1.61611
316.0;20;Fluide;1.65556
227.0;20;Fluide;0.37555
197.0;20;Fluide;1.92389
316.0;20;Fluide;1.425
152.0;20;Inconnu;0.0
152.0;20;Fluide;2.16056
152.0;20;Fluide;0.57778
136.0;20;Fluide;0.72278
152.0;20;Fluide;1.06222
3860.0;20;Fluide;8.8
3098.0;20;Fluide;9.25
2944.0;20;Fluide;7.7
3920.0;20;Fluide;8.7
760.0;20;Pré-saturé;26.35722
456.0;20;Fluide;2.57555
3236.0;20;Fluide;8.55
760.0;20;Fluide;2.55722
456.0;20;Pré-saturé;27.15722
275.0;20;Fluide;2.26111
136.0;20;Fluide;1.18389
196.0;20;Fluide;2.09222
136.0;20;Inconnu;0.0
224.0;20;Fluide;0.39945
0.0;20;Fluide;3.95056
101.0;20;Fluide;1.65056
0.0;20;Fluide;1.41167
541.0;20;Fluide;7.50778
101.0;20;Fluide;0.95944
456.0;20;Fluide;2.64778
649.0;20;Fluide;2.49834
480.0;20;Fluide;2.45556
414.0;20;Fluide;3.61445
142.0;20;Fluide;1.46889
0.0;20;Fluide;0.955
191.0;20;Fluide;1.77222
158.0;20;Fluide;0.94945
142.0;20;Fluide;2.46222
428.0;20;Fluide;4.37722
428.0;20;Inconnu;0.0
0.0;20;Fluide;2.16834
0.0;20;Fluide;2.78722
0.0;20;Fluide;1.46833
0.0;20;Fluide;3.88445
0.0;20;Fluide;2.52333
216.0;20;Fluide;7.115
422.0;20;Fluide;13.14833
380.0;20;Fluide;2.53722
380.0;20;Fluide;4.02944
381.0;20;Fluide;4.46889
310.0;20;Fluide;2.08611
827.0;20;Fluide;0.39445
93.0;20;Inconnu;0.0
257.0;20;Inconnu;0.0
508.0;20;Inconnu;0.0
204.0;20;Fluide;4.83167
172.0;20;Saturé;35.19278
172.0;20;Fluide;4.22111
204.0;20;Fluide;1.90167
532.0;20;Fluide;4.44444
301.0;20;Fluide;4.20723
652.0;20;Inconnu;0.0
0.0;20;Fluide;9.595
76.0;20;Fluide;1.34
113.0;20;Inconnu;0.0
174.0;20;Fluide;4.88611
86.0;20;Inconnu;0.0
384.0;20;Fluide;13.03722
188.0;20;Inconnu;0.0
873.0;20;Fluide;2.24944
344.0;20;Fluide;4.17
0.0;20;Fluide;3.96556
0.0;20;Fluide;4.03056
0.0;20;Fluide;0.91945
0.0;20;Fluide;3.34556
0.0;20;Fluide;1.35111
0.0;20;Fluide;1.95167
0.0;20;Fluide;3.09889
0.0;20;Fluide;2.84889
0.0;20;Fluide;3.21389
239.0;20;Fluide;8.17778
173.0;20;Inconnu;0.0
947.0;20;Fluide;6.67722
980.0;20;Fluide;4.86056
0.0;20;Fluide;1.16611
675.0;20;Fluide;2.05445
0.0;20;Fluide;5.63889
811.0;20;Fluide;4.20889
811.0;20;Fluide;6.32667
0.0;20;Fluide;3.22833
91.0;20;Fluide;0.63389
51.0;20;Fluide;1.85778
51.0;20;Fluide;2.80945
73.0;20;Fluide;2.80945
215.0;20;Fluide;9.50334
0.0;20;Fluide;3.855
305.0;20;Inconnu;0.0
337.2;20;Fluide;1.71778
1221.0;20;Fluide;9.285
11.0;20;Fluide;2.88222
0.0;20;Fluide;13.97611
11.0;20;Inconnu;0.0
0.0;20;Fluide;6.795
0.0;20;Fluide;2.80667
394.0;20;Fluide;3.66722
174.0;20;Fluide;2.05167
0.0;20;Fluide;1.0
0.0;20;Pré-saturé;28.02334
704.0;20;Inconnu;0.0
1221.0;20;Fluide;10.42667
281.0;20;Fluide;2.16222
0.0;20;Fluide;10.42667
422.0;20;Fluide;5.53945
0.0;20;Fluide;11.55056
121.0;20;Fluide;1.86722
2491.0;20;Fluide;8.58667
426.0;20;Fluide;2.96556
426.0;20;Fluide;6.53111
653.0;20;Inconnu;0.0
207.0;20;Fluide;2.83889
672.0;20;Fluide;3.46778
0.0;20;Fluide;3.46778
514.0;20;Fluide;0.35333
121.0;20;Fluide;3.28611
584.0;20;Fluide;1.43611
104.0;20;Fluide;0.68834
1531.0;20;Inconnu;0.0
0.0;20;Fluide;5.16611
1250.0;20;Pré-saturé;23.80167
1300.0;20;Fluide;8.54611
1381.0;20;Pré-saturé;16.26445
0.0;20;Fluide;0.83222
381.0;20;Fluide;1.65834
557.0;20;Pré-saturé;18.43056
274.0;20;Fluide;6.135
274.0;20;Inconnu;0.0
0.0;20;Pré-saturé;18.37667
541.0;20;Fluide;8.75445
414.0;20;Inconnu;0.0
557.0;20;Fluide;8.47778
596.0;20;Fluide;4.83111
945.0;20;Pré-saturé;17.31445
411.0;20;Fluide;14.56111
0.0;20;Pré-saturé;15.46778
368.0;20;Fluide;4.65445
368.0;20;Fluide;3.47111
368.0;20;Fluide;9.46334
240.0;20;Inconnu;0.0
340.0;20;Fluide;2.38445
0.0;20;Fluide;3.22722
340.0;20;Fluide;1.19944
0.0;20;Fluide;0.84778
0.0;20;Fluide;1.93722
134.0;20;Fluide;1.31334
134.0;20;Fluide;4.84333
1531.0;20;Fluide;8.85
1064.0;20;Fluide;6.70889
782.0;20;Inconnu;0.0
873.0;20;Fluide;3.62889
649.0;20;Inconnu;0.0
376.0;20;Fluide;6.56556
122.0;20;Fluide;2.02722
366.1;20;Inconnu;0.0
2.0;20;Inconnu;0.0
469.0;20;Fluide;3.705
469.0;20;Inconnu;0.0
1025.0;20;Fluide;7.81167
380.0;20;Fluide;4.62
0.0;20;Fluide;6.12444
284.0;20;Fluide;5.18389
284.0;20;Fluide;6.67722
649.0;20;Fluide;5.28444
626.0;20;Inconnu;0.0
626.0;20;Fluide;9.28445
0.0;20;Fluide;1.86167
179.0;20;Bloqué;55.345
414.0;20;Fluide;3.52889
872.0;20;Fluide;0.82111
827.0;20;Fluide;5.40667
763.0;20;Fluide;0.68445
0.0;20;Fluide;1.13389
127.5;20;Fluide;3.34556
763.0;20;Fluide;4.30833
532.0;20;Fluide;14.67222
541.0;20;Inconnu;0.0
735.0;20;Fluide;5.60778
255.0;20;Fluide;0.19389
693.0;20;Inconnu;0.0
433.0;20;Inconnu;0.0
433.0;20;Fluide;7.84611
0.0;20;Fluide;9.89167
0.0;20;Fluide;1.52
1143.0;20;Fluide;8.61945
291.0;20;Fluide;3.79333
0.0;20;Fluide;2.85278
0.0;20;Fluide;0.10167
482.0;20;Fluide;5.44444
56.0;20;Pré-saturé;24.04611
414.0;20;Fluide;2.475
872.0;20;Inconnu;0.0
688.0;20;Fluide;4.3
0.0;20;Fluide;3.85833
0.0;20;Fluide;3.345
211.0;20;Fluide;2.51
0.0;20;Fluide;2.76056
0.0;20;Fluide;0.065
481.6;20;Fluide;2.93945
295.0;20;Fluide;0.25556
837.0;20;Fluide;1.53945
0.0;20;Fluide;4.99389
0.0;20;Fluide;5.57389
827.0;20;Saturé;31.75833
281.0;20;Fluide;1.61056
0.0;20;Fluide;4.06889
350.0;20;Fluide;2.48167
564.0;20;Fluide;2.54667
350.0;20;Fluide;7.60889
564.0;20;Inconnu;0.0
435.0;20;Fluide;2.66667
564.0;20;Fluide;2.75334
340.0;20;Fluide;4.74833
526.0;20;Fluide;8.08556
171.0;20;Fluide;9.60833
224.0;20;Fluide;2.91778
0.0;20;Fluide;1.94944
231.0;20;Fluide;0.34
163.0;20;Fluide;1.44222
142.0;20;Fluide;2.965
508.0;20;Fluide;0.30056
226.0;20;Fluide;2.67611
981.0;20;Pré-saturé;16.99056
0.0;20;Fluide;3.76278
0.0;20;Fluide;2.86
356.0;20;Fluide;5.75833
315.0;20;Fluide;1.32111
194.0;20;Fluide;0.87556
280.0;20;Fluide;3.53111
240.0;20;Fluide;1.64834
324.0;20;Inconnu;0.0
238.0;20;Inconnu;0.0
148.5;20;Inconnu;0.0
88.0;20;Fluide;1.11
157.0;20;Fluide;2.83556
186.0;20;Pré-saturé;19.54722
294.0;20;Fluide;2.15722
274.0;20;Fluide;1.92667
324.0;20;Fluide;7.71944
28.0;20;Inconnu;0.0
348.0;20;Fluide;5.9
0.0;20;Fluide;2.67278
0.0;20;Fluide;2.62167
28.0;20;Fluide;0.55445
108.0;20;Fluide;1.98889
484.0;20;Inconnu;0.0
484.0;20;Fluide;3.87333
344.0;20;Inconnu;0.0
178.0;20;Fluide;1.69778
395.0;20;Fluide;7.73
194.0;20;Fluide;4.24167
1103.0;20;Saturé;42.18556
524.0;20;Fluide;4.28722
0.0;20;Fluide;2.10611
0.0;20;Fluide;0.55666
0.0;20;Fluide;1.32111
91.0;20;Fluide;1.03778
0.0;20;Fluide;1.50722
0.0;20;Fluide;2.48278
224.0;20;Fluide;0.54556
0.0;20;Fluide;9.37056
224.0;20;Fluide;1.41167
516.0;20;Inconnu;0.0
3211.0;20;Fluide;12.2
3731.0;20;Pré-saturé;15.6
4014.0;20;Pré-saturé;15.85
0.0;20;Fluide;2.64611
246.0;20;Inconnu;0.0
374.0;20;Inconnu;0.0
2098.0;20;Fluide;8.1
2172.0;20;Fluide;11.35
2543.0;20;Fluide;8.7
90.0;20;Fluide;0.20278
155.0;20;Fluide;0.37833
919.0;20;Fluide;12.67056
548.0;20;Fluide;3.35944
312.0;20;Fluide;2.19945
312.0;20;Fluide;2.15667
90.0;20;Fluide;2.02778
390.0;20;Fluide;2.06778
843.0;20;Fluide;10.51111
0.0;20;Fluide;5.42389
0.0;20;Pré-saturé;20.55
227.0;20;Fluide;5.09667
201.3;20;Fluide;1.02667
104.0;20;Fluide;0.4
136.0;20;Fluide;9.96556
135.2;20;Fluide;2.02889
204.0;20;Fluide;9.96556
0.0;20;Fluide;1.58222
0.0;20;Fluide;3.49722
191.0;20;Fluide;3.08333
486.0;20;Fluide;3.37278
548.0;20;Fluide;1.79333
542.0;20;Fluide;4.24833
218.0;20;Fluide;6.115
724.0;20;Fluide;3.81389
461.0;20;Fluide;4.75722
227.0;20;Fluide;0.48889
214.0;20;Fluide;5.39222
409.0;20;Inconnu;0.0
169.0;20;Fluide;2.02
0.0;20;Fluide;2.27723
311.0;20;Fluide;0.73334
97.0;20;Fluide;1.08278
374.0;20;Fluide;2.38111
186.0;20;Fluide;3.08055
127.0;20;Fluide;1.92056
127.0;20;Fluide;3.58389
196.0;20;Fluide;3.655
0.0;20;Fluide;6.4
3565.0;20;Fluide;9.0
3122.0;20;Fluide;13.35
3249.0;20;Fluide;9.35
87.0;20;Fluide;5.20722
3880.0;20;Fluide;11.2
3422.0;20;Fluide;14.7
66.0;20;Fluide;0.67333
191.0;20;Fluide;13.95222
0.0;20;Fluide;12.23055
30.0;20;Inconnu;0.0
836.0;20;Inconnu;0.0
406.0;20;Fluide;2.70889
0.0;20;Pré-saturé;16.54278
359.0;20;Fluide;1.425
693.0;20;Fluide;1.00667
693.0;20;Pré-saturé;21.88778
0.0;20;Fluide;1.49555
0.0;20;Fluide;4.63833
0.0;20;Fluide;4.58333
268.0;20;Inconnu;0.0
85.0;20;Inconnu;0.0
0.0;20;Fluide;5.10833
78.0;20;Fluide;0.39833
390.0;20;Inconnu;0.0
390.0;20;Pré-saturé;25.32389
592.0;20;Fluide;6.04834
124.0;20;Fluide;2.50223
210.0;20;Fluide;4.84778
207.0;20;Fluide;4.01834
171.0;20;Fluide;3.25889
514.0;20;Fluide;4.17722
514.0;20;Fluide;0.14278
578.0;20;Inconnu;0.0
0.0;20;Fluide;0.75445
0.0;20;Fluide;5.82278
0.0;20;Fluide;2.92
233.0;20;Fluide;3.18222
0.0;20;Fluide;3.24889
100.0;20;Fluide;12.21833
0.0;20;Fluide;4.09167
0.0;20;Fluide;11.29611
273.0;20;Fluide;5.56333
213.0;20;Fluide;0.59889
108.0;20;Fluide;3.15056
108.0;20;Fluide;2.47722
108.0;20;Pré-saturé;15.30333
0.0;20;Pré-saturé;19.805
165.0;20;Fluide;3.30722
285.0;20;Fluide;2.35445
0.0;20;Fluide;6.34945
0.0;20;Fluide;2.00667
387.0;20;Fluide;10.51
97.2;20;Fluide;1.95333
145.0;20;Fluide;1.92723
269.0;20;Fluide;4.94056
862.0;20;Pré-saturé;19.99722
353.7;20;Inconnu;0.0
40.0;20;Fluide;7.87056
16.0;20;Fluide;13.87056
238.0;20;Fluide;1.17945
40.0;20;Fluide;2.58167
145.0;20;Fluide;3.18111
257.0;20;Fluide;3.27834
233.0;20;Fluide;3.39556
394.0;20;Fluide;1.95222
252.0;20;Fluide;4.67445
257.0;20;Fluide;2.51722
0.0;20;Fluide;2.42334
0.0;20;Fluide;2.03222
202.0;20;Inconnu;0.0
163.0;20;Fluide;2.69333
300.0;20;Fluide;6.09834
47.0;20;Fluide;0.77445
39.0;20;Fluide;1.00722
47.0;20;Inconnu;0.0
0.0;20;Saturé;36.62944
11.0;20;Fluide;2.56445
202.0;20;Fluide;2.39111
0.0;20;Fluide;7.225
160.0;20;Fluide;1.85833
16.0;20;Inconnu;0.0
160.0;20;Fluide;2.42722
0.0;20;Fluide;1.47056
40.0;20;Fluide;2.32278
238.0;20;Fluide;3.37778
184.0;20;Inconnu;0.0
39.0;20;Fluide;1.20278
242.0;20;Fluide;3.81056
78.0;20;Inconnu;0.0
0.0;20;Fluide;4.81944
0.0;20;Fluide;12.15
3460.0;20;Fluide;9.95
184.0;20;Fluide;1.74333
335.0;20;Fluide;2.25778
86.0;20;Fluide;7.11556
4173.0;20;Fluide;12.3
113.0;20;Fluide;1.33889
113.0;20;Fluide;0.93556
174.0;20;Inconnu;0.0
446.0;20;Fluide;4.93222
0.0;20;Fluide;4.45778
3700.0;20;Fluide;9.95
428.0;20;Fluide;3.26722
0.0;20;Fluide;1.99056
0.0;20;Fluide;0.65667
0.0;20;Fluide;2.97278
458.0;20;Inconnu;0.0
647.0;20;Fluide;14.26056
356.0;20;Fluide;11.41889
550.0;20;Pré-saturé;19.06778
480.0;20;Fluide;7.64167
471.0;20;Pré-saturé;20.50889
1152.0;20;Inconnu;0.0
492.0;20;Fluide;7.34444
231.0;20;Inconnu;0.0
375.0;20;Fluide;5.78833
303.0;20;Fluide;6.09056
375.0;20;Fluide;9.64167
510.0;20;Fluide;11.39556
510.0;20;Inconnu;0.0
185.0;20;Fluide;0.45056
497.0;20;Fluide;9.81056
335.0;20;Fluide;6.18333
337.0;20;Fluide;7.75889
349.0;20;Fluide;5.82611
709.0;20;Fluide;2.14222
349.0;20;Fluide;7.22778
534.0;20;Fluide;10.29111
428.0;20;Fluide;6.73889
0.0;20;Pré-saturé;22.78278
243.0;20;Fluide;1.50111
0.0;20;Fluide;0.96167
374.0;20;Fluide;5.11778
228.0;20;Fluide;0.51722
249.0;20;Inconnu;0.0
3458.0;20;Fluide;11.2
3119.0;20;Fluide;9.1
5011.0;20;Fluide;10.65
0.0;20;Fluide;9.45
4184.0;20;Fluide;11.05
3774.0;20;Fluide;11.2
652.0;20;Pré-saturé;22.52611
166.0;20;Fluide;0.89834
3132.0;20;Fluide;8.4
4029.0;20;Fluide;10.9
3548.0;20;Fluide;9.35
144.0;20;Inconnu;0.0
292.0;20;Fluide;3.25945
2417.0;20;Fluide;7.6
2188.0;20;Fluide;5.35
3977.0;20;Fluide;12.65
46.0;20;Fluide;2.26555
1155.0;20;Fluide;6.25
2656.0;20;Fluide;8.16056
243.0;20;Fluide;0.15834
0.0;20;Fluide;1.02056
355.0;20;Inconnu;0.0
0.0;20;Fluide;0.13
0.0;20;Fluide;1.83111
355.0;20;Fluide;2.51722
168.0;20;Fluide;1.1
558.0;20;Inconnu;0.0
558.0;20;Fluide;5.27389
3141.0;20;Fluide;8.85
0.0;20;Fluide;3.36278
0.0;20;Fluide;0.76833
0.0;20;Fluide;2.12389
334.0;20;Fluide;1.84111
579.0;20;Pré-saturé;15.84722
399.0;20;Fluide;6.20667
3064.0;20;Fluide;8.0
316.0;20;Fluide;4.51278
285.0;20;Inconnu;0.0
286.0;20;Fluide;8.29056
174.0;20;Fluide;2.65167
286.0;20;Fluide;6.26389
0.0;20;Fluide;11.34556
0.0;20;Fluide;0.90833
42.0;20;Inconnu;0.0
253.0;20;Fluide;3.30056
162.0;20;Fluide;1.78444
115.0;20;Fluide;0.85167
249.0;20;Fluide;1.94333
216.0;20;Fluide;0.875
168.0;20;Fluide;2.33889
356.0;20;Inconnu;0.0
256.0;20;Fluide;2.605
2121.0;20;Fluide;7.85
740.0;20;Fluide;11.56778
740.0;20;Inconnu;0.0
328.0;20;Fluide;8.63778
412.0;20;Fluide;5.04389
412.0;20;Fluide;5.01611
328.0;20;Fluide;6.14722
0.0;20;Fluide;4.8
0.0;20;Fluide;4.50556
375.0;20;Fluide;1.72444
0.0;20;Fluide;8.91278
846.0;20;Fluide;8.91889
513.0;20;Fluide;1.25334
513.0;20;Inconnu;0.0
214.0;20;Fluide;1.35
0.0;20;Fluide;3.95
1440.0;20;Fluide;8.35
1973.0;20;Fluide;14.65
0.0;20;Saturé;33.25
498.0;20;Fluide;6.95
1592.0;20;Fluide;10.47722
1369.0;20;Fluide;12.2
0.0;20;Fluide;3.5
92.5;20;Fluide;0.46389
0.0;20;Fluide;5.48444
981.0;20;Fluide;0.53778
588.0;20;Fluide;10.51833
90.0;20;Fluide;2.18778
117.0;20;Fluide;2.43834
207.0;20;Inconnu;0.0
117.0;20;Fluide;1.41333
0.0;20;Fluide;2.56945
207.0;20;Pré-saturé;15.25778
3862.0;20;Fluide;10.65
3507.0;20;Fluide;10.05
3176.0;20;Fluide;8.45
3388.0;20;Pré-saturé;24.75
261.0;20;Fluide;4.26
724.0;20;Fluide;3.635
338.0;20;Inconnu;0.0
261.0;20;Fluide;0.76278
0.0;20;Fluide;4.31167
0.0;20;Fluide;3.86667
261.0;20;Inconnu;0.0
0.0;20;Fluide;12.19333
382.0;20;Fluide;8.28
590.0;20;Fluide;5.35834
293.0;20;Fluide;0.13945
183.0;20;Fluide;2.49667
135.0;20;Fluide;0.97612
179.0;20;Pré-saturé;16.635
191.0;20;Fluide;1.77056
666.0;20;Fluide;5.89611
334.0;20;Inconnu;0.0
191.0;20;Fluide;1.35167
469.0;20;Fluide;6.71334
3397.0;20;Fluide;9.6
60.0;20;Fluide;2.13834
2075.0;20;Fluide;5.25
2542.0;20;Fluide;6.8
568.0;20;Fluide;2.44445
568.0;20;Fluide;1.61167
44.0;20;Fluide;0.945
301.0;20;Inconnu;0.0
0.0;20;Fluide;4.74389
597.0;20;Pré-saturé;27.50223
776.0;20;Fluide;10.15445
738.0;20;Inconnu;0.0
321.0;20;Fluide;2.76111
738.0;20;Fluide;6.09111
836.0;20;Fluide;2.53
0.0;20;Fluide;1.82833
0.0;20;Fluide;1.035
709.0;20;Fluide;1.83722
154.0;20;Fluide;1.02333
510.0;20;Fluide;2.45222
0.0;20;Fluide;4.20834
0.0;20;Pré-saturé;20.17722
827.0;20;Fluide;4.67778
782.0;20;Fluide;7.36889
84.0;20;Fluide;0.87333
177.0;20;Fluide;1.21556
510.0;20;Fluide;6.945
0.0;20;Fluide;1.49556
0.0;20;Fluide;2.50722
0.0;20;Fluide;4.77
0.0;20;Fluide;6.94111
205.0;20;Fluide;2.34056
0.0;20;Fluide;3.02834
188.0;20;Fluide;2.53778
205.0;20;Inconnu;0.0
188.0;20;Fluide;3.83222
412.0;20;Fluide;8.21889
53.0;20;Inconnu;0.0
0.0;20;Fluide;10.21167
344.0;20;Fluide;3.99222
194.0;20;Fluide;3.42167
194.0;20;Fluide;0.31056
344.0;20;Fluide;5.33389
356.0;20;Fluide;7.63056
356.0;20;Fluide;4.14167
459.0;20;Fluide;6.44667
0.0;20;Fluide;0.895
381.0;20;Fluide;6.70556
380.0;20;Fluide;2.44611
509.0;20;Fluide;1.30278
394.0;20;Fluide;8.94445
0.0;20;Fluide;5.87556
260.0;20;Fluide;12.05833
0.0;20;Fluide;6.77945
1250.0;20;Fluide;7.265
414.0;20;Fluide;10.54334
1250.0;20;Pré-saturé;29.95611
0.0;20;Fluide;1.27944
281.0;20;Fluide;3.07889
281.0;20;Fluide;1.29833
0.0;20;Pré-saturé;15.68056
0.0;20;Fluide;4.765
0.0;20;Fluide;5.40389
903.0;20;Inconnu;0.0
230.0;20;Fluide;2.03278
230.0;20;Inconnu;0.0
903.0;20;Fluide;12.14778
397.0;20;Fluide;1.37667
397.0;20;Inconnu;0.0
414.0;20;Fluide;4.98945
868.0;20;Fluide;14.59278
557.0;20;Inconnu;0.0
596.0;20;Fluide;12.205
596.0;20;Inconnu;0.0
411.0;20;Fluide;8.02111
411.0;20;Inconnu;0.0
766.0;20;Fluide;8.42556
782.0;20;Fluide;4.68056
846.0;20;Fluide;12.78611
368.0;20;Inconnu;0.0
0.0;20;Fluide;3.47111
0.0;20;Fluide;7.28
0.0;20;Fluide;6.29889
280.0;20;Fluide;1.99111
0.0;20;Fluide;1.88722
0.0;20;Fluide;5.94889
1483.0;20;Fluide;14.85056
198.0;20;Fluide;0.76111
439.0;20;Fluide;3.61278
27.0;20;Inconnu;0.0
810.0;20;Inconnu;0.0
488.8;20;Inconnu;0.0
376.0;20;Fluide;2.56889
188.0;20;Fluide;2.56889
626.0;20;Fluide;10.63445
649.0;20;Fluide;4.56389
87.0;20;Pré-saturé;26.71778
469.0;20;Fluide;3.85889
284.0;20;Fluide;9.12278
380.0;20;Fluide;4.50556
44.0;20;Fluide;1.22722
27.0;20;Fluide;0.02445
1282.0;20;Fluide;4.04056
0.0;20;Fluide;2.84833
1466.0;20;Fluide;7.44389
827.0;20;Fluide;3.90944
510.0;20;Fluide;2.105
154.0;20;Fluide;1.28945
510.0;20;Fluide;3.12945
321.0;20;Fluide;2.12834
763.0;20;Fluide;6.21389
255.0;20;Fluide;4.26833
255.0;20;Fluide;3.91944
739.0;20;Fluide;5.04778
291.0;20;Fluide;3.79111
0.0;20;Fluide;14.31278
693.0;20;Fluide;6.19556
211.0;20;Inconnu;0.0
516.0;20;Fluide;6.03556
506.0;20;Fluide;5.39222
127.0;20;Fluide;2.84723
0.0;20;Fluide;2.72778
0.0;20;Fluide;10.34111
0.0;20;Fluide;5.50667
0.0;20;Fluide;4.16667
60.0;20;Fluide;13.38
0.0;20;Fluide;8.44667
763.0;20;Fluide;6.66889
0.0;20;Fluide;1.08889
688.0;20;Fluide;3.375
646.0;20;Fluide;4.81667
693.0;20;Pré-saturé;26.20056
211.0;20;Fluide;5.22111
837.0;20;Inconnu;0.0
0.0;20;Fluide;4.98333
206.4;20;Fluide;4.53222
55.0;20;Fluide;1.28
331.0;20;Fluide;7.98445
526.0;20;Fluide;5.75723
224.0;20;Inconnu;0.0
912.0;20;Fluide;2.99167
163.0;20;Fluide;2.81833
508.0;20;Fluide;5.74333
86.0;20;Fluide;0.23222
226.0;20;Inconnu;0.0
183.0;20;Fluide;3.37111
86.0;20;Fluide;2.35555
125.0;20;Fluide;2.45667
226.0;20;Saturé;30.06611
472.0;20;Fluide;6.31
855.0;20;Fluide;4.41667
315.0;20;Fluide;0.32722
912.0;20;Fluide;8.20945
125.0;20;Fluide;0.29445
356.0;20;Fluide;3.59834
472.0;20;Fluide;7.47945
981.0;20;Saturé;38.93
119.7;20;Fluide;2.51111
194.0;20;Fluide;0.23555
194.0;20;Fluide;0.62167
194.0;20;Fluide;0.81111
760.0;20;Fluide;2.29278
516.0;20;Fluide;5.44722
197.0;20;Inconnu;0.0
197.0;20;Fluide;5.17944
224.0;20;Fluide;0.79001
3538.0;20;Fluide;9.9
3592.0;20;Fluide;8.1
219.0;20;Fluide;1.295
136.0;20;Fluide;2.69556
136.8;20;Fluide;2.51111
196.0;20;Fluide;2.87
27.0;20;Fluide;7.96556
0.0;20;Fluide;2.63889
352.0;20;Inconnu;0.0
0.0;20;Fluide;1.92556
428.0;20;Fluide;2.64445
196.0;20;Fluide;5.34389
545.0;20;Fluide;3.92778
98.0;20;Fluide;2.37722
0.0;20;Fluide;1.30389
257.0;20;Fluide;10.96278
0.0;20;Fluide;2.955
0.0;20;Fluide;3.95278
312.0;20;Fluide;2.54833
312.0;20;Fluide;3.66945
508.0;20;Fluide;3.675
377.0;20;Fluide;5.66389
204.0;20;Pré-saturé;28.96945
204.0;20;Fluide;4.37722
541.0;20;Fluide;1.53556
39.0;20;Inconnu;0.0
47.0;20;Fluide;1.14833
0.0;20;Fluide;0.16611
1531.0;20;Fluide;8.09222
291.0;20;Fluide;5.21778
214.0;20;Fluide;4.3
0.0;20;Fluide;0.905
0.0;20;Fluide;1.28111
0.0;20;Fluide;4.93445
0.0;20;Fluide;9.91334
0.0;20;Fluide;0.79778
0.0;20;Fluide;3.04444
192.0;20;Fluide;2.07111
173.0;20;Fluide;1.57667
291.0;20;Fluide;3.07222
91.0;20;Fluide;2.71278
0.0;20;Fluide;11.42556
0.0;20;Pré-saturé;23.21667
88.0;20;Fluide;0.63389
124.0;20;Fluide;2.29
42.0;20;Fluide;0.39111
498.0;20;Fluide;6.24834
239.0;20;Fluide;3.245
0.0;20;Fluide;5.24111
0.0;20;Fluide;4.39278
776.0;20;Inconnu;0.0
776.0;20;Fluide;5.24111
398.0;20;Pré-saturé;25.21389
381.0;20;Fluide;3.50167
426.0;20;Fluide;12.08278
174.0;20;Saturé;30.59833
704.0;20;Fluide;8.95945
422.0;20;Fluide;4.50667
337.2;20;Fluide;3.23056
1459.0;20;Inconnu;0.0
422.0;20;Fluide;2.10778
547.0;20;Fluide;12.52889
945.0;20;Fluide;12.52889
984.0;20;Saturé;46.83167
1693.0;20;Fluide;4.54889
1693.0;20;Fluide;5.32167
1327.0;20;Fluide;5.57944
0.0;20;Fluide;5.855
7.0;20;Inconnu;0.0
1334.0;20;Fluide;0.03222
1598.0;20;Fluide;0.03222
121.0;20;Inconnu;0.0
398.0;20;Fluide;1.44611
0.0;20;Fluide;1.47667
709.0;20;Fluide;0.96556
853.0;20;Fluide;5.74278
181.5;20;Fluide;1.53667
508.0;20;Fluide;12.76222
135.0;20;Inconnu;0.0
392.0;20;Fluide;6.015
868.0;20;Fluide;10.27167
0.0;20;Pré-saturé;21.41889
404.0;20;Fluide;4.36611
404.0;20;Fluide;5.68333
286.0;20;Fluide;5.03056
262.0;20;Inconnu;0.0
262.0;20;Fluide;5.34667
560.0;20;Fluide;10.84222
0.0;20;Fluide;2.65
0.0;20;Fluide;3.54556
0.0;20;Fluide;1.35722
221.0;20;Fluide;3.71389
283.0;20;Fluide;5.48
205.0;20;Fluide;2.59111
0.0;20;Fluide;1.42056
0.0;20;Fluide;2.97611
409.0;20;Fluide;3.76667
112.0;20;Fluide;1.28556
157.0;20;Saturé;36.94167
158.0;20;Fluide;1.37
0.0;20;Fluide;2.64778
156.0;20;Fluide;3.62222
347.0;20;Fluide;6.33556
342.0;20;Fluide;10.42556
434.0;20;Fluide;7.75167
